Município,UF,SoloId,Cultura,Ciclo,cad,2/1/2019
São José Da Boa Vista,PR,1,Milho,Grupo III,43.2,
São José Da Boa Vista,PR,2,Milho,Grupo III,60.0,
São José Da Boa Vista,PR,3,Milho,Grupo III,76.8,
São João Do Triunfo,PR,1,Milho,Grupo I,43.2,
São João Do Triunfo,PR,2,Milho,Grupo I,60.0,
São João Do Triunfo,PR,3,Milho,Grupo I,76.8,
São João Do Triunfo,PR,1,Milho,Grupo II,43.2,
São João Do Triunfo,PR,2,Milho,Grupo II,60.0,
São João Do Triunfo,PR,3,Milho,Grupo II,76.8,
São João Do Triunfo,PR,1,Milho,Grupo III,43.2,
São João Do Triunfo,PR,2,Milho,Grupo III,60.0,
São João Do Triunfo,PR,3,Milho,Grupo III,76.8,
São João,PR,1,Milho,Grupo I,43.2,
São João,PR,2,Milho,Grupo I,60.0,
São João,PR,3,Milho,Grupo I,76.8,
São João,PR,1,Milho,Grupo II,43.2,
São João,PR,2,Milho,Grupo II,60.0,
São João,PR,3,Milho,Grupo II,76.8,
São João,PR,1,Milho,Grupo III,43.2,
São João,PR,2,Milho,Grupo III,60.0,
São João,PR,3,Milho,Grupo III,76.8,
São Miguel Do Iguaçu,PR,1,Milho,Grupo I,43.2,
São Miguel Do Iguaçu,PR,2,Milho,Grupo I,60.0,
São Miguel Do Iguaçu,PR,3,Milho,Grupo I,76.8,
São Miguel Do Iguaçu,PR,1,Milho,Grupo II,43.2,
São Miguel Do Iguaçu,PR,2,Milho,Grupo II,60.0,
São Miguel Do Iguaçu,PR,3,Milho,Grupo II,76.8,
São Miguel Do Iguaçu,PR,1,Milho,Grupo III,43.2,
São Miguel Do Iguaçu,PR,2,Milho,Grupo III,60.0,
São Miguel Do Iguaçu,PR,3,Milho,Grupo III,76.8,
Santo Inácio,PR,1,Milho,Grupo I,43.2,
Santo Inácio,PR,2,Milho,Grupo I,60.0,
Santo Inácio,PR,3,Milho,Grupo I,76.8,
Santo Inácio,PR,1,Milho,Grupo II,43.2,
Santo Inácio,PR,2,Milho,Grupo II,60.0,
Santo Inácio,PR,3,Milho,Grupo II,76.8,
Santo Inácio,PR,1,Milho,Grupo III,43.2,
Santo Inácio,PR,2,Milho,Grupo III,60.0,
Santo Inácio,PR,3,Milho,Grupo III,76.8,
Santo Antônio Do Caiuá,PR,1,Milho,Grupo I,43.2,
Santo Antônio Do Caiuá,PR,2,Milho,Grupo I,60.0,
Santo Antônio Do Caiuá,PR,3,Milho,Grupo I,76.8,
Santo Antônio Do Caiuá,PR,1,Milho,Grupo II,43.2,
Santo Antônio Do Caiuá,PR,2,Milho,Grupo II,60.0,
Santo Antônio Do Caiuá,PR,3,Milho,Grupo II,76.8,
Santo Antônio Do Caiuá,PR,1,Milho,Grupo III,43.2,
Santo Antônio Do Caiuá,PR,2,Milho,Grupo III,60.0,
Santo Antônio Do Caiuá,PR,3,Milho,Grupo III,76.8,
Sabáudia,PR,1,Milho,Grupo I,43.2,
Sabáudia,PR,2,Milho,Grupo I,60.0,
Sabáudia,PR,3,Milho,Grupo I,76.8,
Sabáudia,PR,1,Milho,Grupo II,43.2,
Sabáudia,PR,2,Milho,Grupo II,60.0,
Sabáudia,PR,3,Milho,Grupo II,76.8,
Sabáudia,PR,1,Milho,Grupo III,43.2,
Sabáudia,PR,2,Milho,Grupo III,60.0,
Sabáudia,PR,3,Milho,Grupo III,76.8,
Cambé,PR,1,Milho,Grupo I,43.2,
Cambé,PR,2,Milho,Grupo I,60.0,
Cambé,PR,3,Milho,Grupo I,76.8,
Cambé,PR,1,Milho,Grupo II,43.2,
Cambé,PR,2,Milho,Grupo II,60.0,
Cambé,PR,3,Milho,Grupo II,76.8,
Cambé,PR,1,Milho,Grupo III,43.2,
Cambé,PR,2,Milho,Grupo III,60.0,
Cambé,PR,3,Milho,Grupo III,76.8,
Tapira,PR,1,Milho,Grupo I,43.2,
Tapira,PR,2,Milho,Grupo I,60.0,
Tapira,PR,3,Milho,Grupo I,76.8,
Tapira,PR,1,Milho,Grupo II,43.2,
Tapira,PR,2,Milho,Grupo II,60.0,
Tapira,PR,3,Milho,Grupo II,76.8,
Tapira,PR,1,Milho,Grupo III,43.2,
Tapira,PR,2,Milho,Grupo III,60.0,
Tapira,PR,3,Milho,Grupo III,76.8,
Jardim Alegre,PR,1,Milho,Grupo I,43.2,
Jardim Alegre,PR,2,Milho,Grupo I,60.0,
Jardim Alegre,PR,3,Milho,Grupo I,76.8,
Jardim Alegre,PR,1,Milho,Grupo II,43.2,
Jardim Alegre,PR,2,Milho,Grupo II,60.0,
Jardim Alegre,PR,3,Milho,Grupo II,76.8,
Jardim Alegre,PR,1,Milho,Grupo III,43.2,
Jardim Alegre,PR,2,Milho,Grupo III,60.0,
Jardim Alegre,PR,3,Milho,Grupo III,76.8,
Janiópolis,PR,1,Milho,Grupo I,43.2,
Janiópolis,PR,2,Milho,Grupo I,60.0,
Janiópolis,PR,3,Milho,Grupo I,76.8,
Janiópolis,PR,1,Milho,Grupo II,43.2,
Janiópolis,PR,2,Milho,Grupo II,60.0,
Janiópolis,PR,3,Milho,Grupo II,76.8,
Janiópolis,PR,1,Milho,Grupo III,43.2,
Janiópolis,PR,2,Milho,Grupo III,60.0,
Janiópolis,PR,3,Milho,Grupo III,76.8,
Mariluz,PR,1,Milho,Grupo I,43.2,
Mariluz,PR,2,Milho,Grupo I,60.0,
Mariluz,PR,3,Milho,Grupo I,76.8,
Mariluz,PR,1,Milho,Grupo II,43.2,
Mariluz,PR,2,Milho,Grupo II,60.0,
Mariluz,PR,3,Milho,Grupo II,76.8,
Mariluz,PR,1,Milho,Grupo III,43.2,
Mariluz,PR,2,Milho,Grupo III,60.0,
Mariluz,PR,3,Milho,Grupo III,76.8,
Ibiporã,PR,1,Milho,Grupo I,43.2,
Ibiporã,PR,2,Milho,Grupo I,60.0,
Ibiporã,PR,3,Milho,Grupo I,76.8,
Ibiporã,PR,1,Milho,Grupo II,43.2,
Ibiporã,PR,2,Milho,Grupo II,60.0,
Ibiporã,PR,3,Milho,Grupo II,76.8,
Ibiporã,PR,1,Milho,Grupo III,43.2,
Ibiporã,PR,2,Milho,Grupo III,60.0,
Ibiporã,PR,3,Milho,Grupo III,76.8,
Rebouças,PR,1,Milho,Grupo I,43.2,
Rebouças,PR,2,Milho,Grupo I,60.0,
Rebouças,PR,3,Milho,Grupo I,76.8,
Rebouças,PR,1,Milho,Grupo II,43.2,
Rebouças,PR,2,Milho,Grupo II,60.0,
Rebouças,PR,3,Milho,Grupo II,76.8,
Rebouças,PR,1,Milho,Grupo III,43.2,
Rebouças,PR,2,Milho,Grupo III,60.0,
Rebouças,PR,3,Milho,Grupo III,76.8,
Terra Boa,PR,1,Milho,Grupo I,43.2,
Terra Boa,PR,2,Milho,Grupo I,60.0,
Terra Boa,PR,3,Milho,Grupo I,76.8,
Terra Boa,PR,1,Milho,Grupo II,43.2,
Terra Boa,PR,2,Milho,Grupo II,60.0,
Terra Boa,PR,3,Milho,Grupo II,76.8,
Terra Boa,PR,1,Milho,Grupo III,43.2,
Terra Boa,PR,2,Milho,Grupo III,60.0,
Terra Boa,PR,3,Milho,Grupo III,76.8,
Sengés,PR,1,Milho,Grupo I,43.2,
Sengés,PR,2,Milho,Grupo I,60.0,
Sengés,PR,3,Milho,Grupo I,76.8,
Sengés,PR,1,Milho,Grupo II,43.2,
Sengés,PR,2,Milho,Grupo II,60.0,
Sengés,PR,3,Milho,Grupo II,76.8,
Sengés,PR,1,Milho,Grupo III,43.2,
Sengés,PR,2,Milho,Grupo III,60.0,
Sengés,PR,3,Milho,Grupo III,76.8,
Fênix,PR,1,Milho,Grupo I,43.2,
Fênix,PR,2,Milho,Grupo I,60.0,
Fênix,PR,3,Milho,Grupo I,76.8,
Fênix,PR,1,Milho,Grupo II,43.2,
Fênix,PR,2,Milho,Grupo II,60.0,
Fênix,PR,3,Milho,Grupo II,76.8,
Fênix,PR,1,Milho,Grupo III,43.2,
Fênix,PR,2,Milho,Grupo III,60.0,
Fênix,PR,3,Milho,Grupo III,76.8,
Agudos Do Sul,PR,1,Milho,Grupo I,43.2,
Agudos Do Sul,PR,2,Milho,Grupo I,60.0,
Agudos Do Sul,PR,3,Milho,Grupo I,76.8,
Agudos Do Sul,PR,1,Milho,Grupo II,43.2,
Agudos Do Sul,PR,2,Milho,Grupo II,60.0,
Agudos Do Sul,PR,3,Milho,Grupo II,76.8,
Agudos Do Sul,PR,1,Milho,Grupo III,43.2,
Agudos Do Sul,PR,2,Milho,Grupo III,60.0,
Agudos Do Sul,PR,3,Milho,Grupo III,76.8,
Rio Bom,PR,1,Milho,Grupo I,43.2,
Rio Bom,PR,2,Milho,Grupo I,60.0,
Rio Bom,PR,3,Milho,Grupo I,76.8,
Rio Bom,PR,1,Milho,Grupo II,43.2,
Rio Bom,PR,2,Milho,Grupo II,60.0,
Rio Bom,PR,3,Milho,Grupo II,76.8,
Rio Bom,PR,1,Milho,Grupo III,43.2,
Rio Bom,PR,2,Milho,Grupo III,60.0,
Rio Bom,PR,3,Milho,Grupo III,76.8,
Ribeirão Claro,PR,1,Milho,Grupo I,43.2,
Ribeirão Claro,PR,2,Milho,Grupo I,60.0,
Ribeirão Claro,PR,3,Milho,Grupo I,76.8,
Ribeirão Claro,PR,1,Milho,Grupo II,43.2,
Ribeirão Claro,PR,2,Milho,Grupo II,60.0,
Ribeirão Claro,PR,3,Milho,Grupo II,76.8,
Ribeirão Claro,PR,1,Milho,Grupo III,43.2,
Ribeirão Claro,PR,2,Milho,Grupo III,60.0,
Ribeirão Claro,PR,3,Milho,Grupo III,76.8,
Cidade Gaúcha,PR,1,Milho,Grupo I,43.2,
Cidade Gaúcha,PR,2,Milho,Grupo I,60.0,
Cidade Gaúcha,PR,3,Milho,Grupo I,76.8,
Cidade Gaúcha,PR,1,Milho,Grupo II,43.2,
Cidade Gaúcha,PR,2,Milho,Grupo II,60.0,
Cidade Gaúcha,PR,3,Milho,Grupo II,76.8,
Cidade Gaúcha,PR,1,Milho,Grupo III,43.2,
Cidade Gaúcha,PR,2,Milho,Grupo III,60.0,
Cidade Gaúcha,PR,3,Milho,Grupo III,76.8,
Siqueira Campos,PR,1,Milho,Grupo I,43.2,
Siqueira Campos,PR,2,Milho,Grupo I,60.0,
Siqueira Campos,PR,3,Milho,Grupo I,76.8,
Siqueira Campos,PR,1,Milho,Grupo II,43.2,
Siqueira Campos,PR,2,Milho,Grupo II,60.0,
Siqueira Campos,PR,3,Milho,Grupo II,76.8,
Siqueira Campos,PR,1,Milho,Grupo III,43.2,
Siqueira Campos,PR,2,Milho,Grupo III,60.0,
Siqueira Campos,PR,3,Milho,Grupo III,76.8,
Tibagi,PR,1,Milho,Grupo I,43.2,
Tibagi,PR,2,Milho,Grupo I,60.0,
Tibagi,PR,3,Milho,Grupo I,76.8,
Tibagi,PR,1,Milho,Grupo II,43.2,
Tibagi,PR,2,Milho,Grupo II,60.0,
Tibagi,PR,3,Milho,Grupo II,76.8,
Tibagi,PR,1,Milho,Grupo III,43.2,
Tibagi,PR,2,Milho,Grupo III,60.0,
Tibagi,PR,3,Milho,Grupo III,76.8,
Vitorino,PR,1,Milho,Grupo I,43.2,
Vitorino,PR,2,Milho,Grupo I,60.0,
Vitorino,PR,3,Milho,Grupo I,76.8,
Vitorino,PR,1,Milho,Grupo II,43.2,
Vitorino,PR,2,Milho,Grupo II,60.0,
Vitorino,PR,3,Milho,Grupo II,76.8,
Vitorino,PR,1,Milho,Grupo III,43.2,
Vitorino,PR,2,Milho,Grupo III,60.0,
Vitorino,PR,3,Milho,Grupo III,76.8,
Diamante Do Norte,PR,1,Milho,Grupo I,43.2,
Diamante Do Norte,PR,2,Milho,Grupo I,60.0,
Diamante Do Norte,PR,3,Milho,Grupo I,76.8,
Diamante Do Norte,PR,1,Milho,Grupo II,43.2,
Diamante Do Norte,PR,2,Milho,Grupo II,60.0,
Diamante Do Norte,PR,3,Milho,Grupo II,76.8,
Diamante Do Norte,PR,1,Milho,Grupo III,43.2,
Diamante Do Norte,PR,2,Milho,Grupo III,60.0,
Diamante Do Norte,PR,3,Milho,Grupo III,76.8,
Piraí Do Sul,PR,1,Milho,Grupo I,43.2,
Piraí Do Sul,PR,2,Milho,Grupo I,60.0,
Piraí Do Sul,PR,3,Milho,Grupo I,76.8,
Piraí Do Sul,PR,1,Milho,Grupo II,43.2,
Piraí Do Sul,PR,2,Milho,Grupo II,60.0,
Piraí Do Sul,PR,3,Milho,Grupo II,76.8,
Piraí Do Sul,PR,1,Milho,Grupo III,43.2,
Piraí Do Sul,PR,2,Milho,Grupo III,60.0,
Piraí Do Sul,PR,3,Milho,Grupo III,76.8,
Alto Piquiri,PR,1,Milho,Grupo I,43.2,
Alto Piquiri,PR,2,Milho,Grupo I,60.0,
Alto Piquiri,PR,3,Milho,Grupo I,76.8,
Alto Piquiri,PR,1,Milho,Grupo II,43.2,
Alto Piquiri,PR,2,Milho,Grupo II,60.0,
Alto Piquiri,PR,3,Milho,Grupo II,76.8,
Alto Piquiri,PR,1,Milho,Grupo III,43.2,
Alto Piquiri,PR,2,Milho,Grupo III,60.0,
Alto Piquiri,PR,3,Milho,Grupo III,76.8,
Florestópolis,PR,1,Milho,Grupo I,43.2,
Florestópolis,PR,2,Milho,Grupo I,60.0,
Florestópolis,PR,3,Milho,Grupo I,76.8,
Florestópolis,PR,1,Milho,Grupo II,43.2,
Florestópolis,PR,2,Milho,Grupo II,60.0,
Florestópolis,PR,3,Milho,Grupo II,76.8,
Florestópolis,PR,1,Milho,Grupo III,43.2,
Florestópolis,PR,2,Milho,Grupo III,60.0,
Florestópolis,PR,3,Milho,Grupo III,76.8,
Umuarama,PR,1,Milho,Grupo I,43.2,
Umuarama,PR,2,Milho,Grupo I,60.0,
Umuarama,PR,3,Milho,Grupo I,76.8,
Umuarama,PR,1,Milho,Grupo II,43.2,
Umuarama,PR,2,Milho,Grupo II,60.0,
Umuarama,PR,3,Milho,Grupo II,76.8,
Umuarama,PR,1,Milho,Grupo III,43.2,
Umuarama,PR,2,Milho,Grupo III,60.0,
Umuarama,PR,3,Milho,Grupo III,76.8,
Amaporã,PR,1,Milho,Grupo I,43.2,
Amaporã,PR,2,Milho,Grupo I,60.0,
Amaporã,PR,3,Milho,Grupo I,76.8,
Amaporã,PR,1,Milho,Grupo II,43.2,
Amaporã,PR,2,Milho,Grupo II,60.0,
Amaporã,PR,3,Milho,Grupo II,76.8,
Amaporã,PR,1,Milho,Grupo III,43.2,
Amaporã,PR,2,Milho,Grupo III,60.0,
Amaporã,PR,3,Milho,Grupo III,76.8,
Imbituva,PR,1,Milho,Grupo I,43.2,
Imbituva,PR,2,Milho,Grupo I,60.0,
Imbituva,PR,3,Milho,Grupo I,76.8,
Imbituva,PR,1,Milho,Grupo II,43.2,
Imbituva,PR,2,Milho,Grupo II,60.0,
Imbituva,PR,3,Milho,Grupo II,76.8,
Imbituva,PR,1,Milho,Grupo III,43.2,
Imbituva,PR,2,Milho,Grupo III,60.0,
Imbituva,PR,3,Milho,Grupo III,76.8,
Antonina,PR,1,Milho,Grupo I,43.2,
Antonina,PR,2,Milho,Grupo I,60.0,
Antonina,PR,3,Milho,Grupo I,76.8,
Antonina,PR,1,Milho,Grupo II,43.2,
Antonina,PR,2,Milho,Grupo II,60.0,
Antonina,PR,3,Milho,Grupo II,76.8,
Antonina,PR,1,Milho,Grupo III,43.2,
Antonina,PR,2,Milho,Grupo III,60.0,
Antonina,PR,3,Milho,Grupo III,76.8,
Enéas Marques,PR,1,Milho,Grupo I,43.2,
Enéas Marques,PR,2,Milho,Grupo I,60.0,
Enéas Marques,PR,3,Milho,Grupo I,76.8,
Enéas Marques,PR,1,Milho,Grupo II,43.2,
Enéas Marques,PR,2,Milho,Grupo II,60.0,
Enéas Marques,PR,3,Milho,Grupo II,76.8,
Enéas Marques,PR,1,Milho,Grupo III,43.2,
Enéas Marques,PR,2,Milho,Grupo III,60.0,
Enéas Marques,PR,3,Milho,Grupo III,76.8,
Indianópolis,PR,1,Milho,Grupo I,43.2,
Indianópolis,PR,2,Milho,Grupo I,60.0,
Indianópolis,PR,3,Milho,Grupo I,76.8,
Indianópolis,PR,1,Milho,Grupo II,43.2,
Indianópolis,PR,2,Milho,Grupo II,60.0,
Indianópolis,PR,3,Milho,Grupo II,76.8,
Indianópolis,PR,1,Milho,Grupo III,43.2,
Indianópolis,PR,2,Milho,Grupo III,60.0,
Indianópolis,PR,3,Milho,Grupo III,76.8,
Rolândia,PR,1,Milho,Grupo I,43.2,
Rolândia,PR,2,Milho,Grupo I,60.0,
Rolândia,PR,3,Milho,Grupo I,76.8,
Rolândia,PR,1,Milho,Grupo II,43.2,
Rolândia,PR,2,Milho,Grupo II,60.0,
Rolândia,PR,3,Milho,Grupo II,76.8,
Rolândia,PR,1,Milho,Grupo III,43.2,
Rolândia,PR,2,Milho,Grupo III,60.0,
Rolândia,PR,3,Milho,Grupo III,76.8,
Porto Rico,PR,1,Milho,Grupo I,43.2,
Porto Rico,PR,2,Milho,Grupo I,60.0,
Porto Rico,PR,3,Milho,Grupo I,76.8,
Porto Rico,PR,1,Milho,Grupo II,43.2,
Porto Rico,PR,2,Milho,Grupo II,60.0,
Porto Rico,PR,3,Milho,Grupo II,76.8,
Porto Rico,PR,1,Milho,Grupo III,43.2,
Porto Rico,PR,2,Milho,Grupo III,60.0,
Porto Rico,PR,3,Milho,Grupo III,76.8,
Colorado,PR,1,Milho,Grupo I,43.2,
Colorado,PR,2,Milho,Grupo I,60.0,
Colorado,PR,3,Milho,Grupo I,76.8,
Colorado,PR,1,Milho,Grupo II,43.2,
Colorado,PR,2,Milho,Grupo II,60.0,
Colorado,PR,3,Milho,Grupo II,76.8,
Colorado,PR,1,Milho,Grupo III,43.2,
Colorado,PR,2,Milho,Grupo III,60.0,
Colorado,PR,3,Milho,Grupo III,76.8,
Tomazina,PR,1,Milho,Grupo I,43.2,
Tomazina,PR,2,Milho,Grupo I,60.0,
Tomazina,PR,3,Milho,Grupo I,76.8,
Tomazina,PR,1,Milho,Grupo II,43.2,
Tomazina,PR,2,Milho,Grupo II,60.0,
Tomazina,PR,3,Milho,Grupo II,76.8,
Tomazina,PR,1,Milho,Grupo III,43.2,
Tomazina,PR,2,Milho,Grupo III,60.0,
Tomazina,PR,3,Milho,Grupo III,76.8,
Goioerê,PR,1,Milho,Grupo I,43.2,
Goioerê,PR,2,Milho,Grupo I,60.0,
Goioerê,PR,3,Milho,Grupo I,76.8,
Goioerê,PR,1,Milho,Grupo II,43.2,
Goioerê,PR,2,Milho,Grupo II,60.0,
Goioerê,PR,3,Milho,Grupo II,76.8,
Goioerê,PR,1,Milho,Grupo III,43.2,
Goioerê,PR,2,Milho,Grupo III,60.0,
Goioerê,PR,3,Milho,Grupo III,76.8,
Foz Do Iguaçu,PR,1,Milho,Grupo I,43.2,
Foz Do Iguaçu,PR,2,Milho,Grupo I,60.0,
Foz Do Iguaçu,PR,3,Milho,Grupo I,76.8,
Foz Do Iguaçu,PR,1,Milho,Grupo II,43.2,
Foz Do Iguaçu,PR,2,Milho,Grupo II,60.0,
Foz Do Iguaçu,PR,3,Milho,Grupo II,76.8,
Foz Do Iguaçu,PR,1,Milho,Grupo III,43.2,
Foz Do Iguaçu,PR,2,Milho,Grupo III,60.0,
Foz Do Iguaçu,PR,3,Milho,Grupo III,76.8,
Joaquim Távora,PR,1,Milho,Grupo I,43.2,
Joaquim Távora,PR,2,Milho,Grupo I,60.0,
Joaquim Távora,PR,3,Milho,Grupo I,76.8,
Joaquim Távora,PR,1,Milho,Grupo II,43.2,
Joaquim Távora,PR,2,Milho,Grupo II,60.0,
Joaquim Távora,PR,3,Milho,Grupo II,76.8,
Joaquim Távora,PR,1,Milho,Grupo III,43.2,
Joaquim Távora,PR,2,Milho,Grupo III,60.0,
Joaquim Távora,PR,3,Milho,Grupo III,76.8,
Loanda,PR,1,Milho,Grupo I,43.2,
Loanda,PR,2,Milho,Grupo I,60.0,
Loanda,PR,3,Milho,Grupo I,76.8,
Loanda,PR,1,Milho,Grupo II,43.2,
Loanda,PR,2,Milho,Grupo II,60.0,
Loanda,PR,3,Milho,Grupo II,76.8,
Loanda,PR,1,Milho,Grupo III,43.2,
Loanda,PR,2,Milho,Grupo III,60.0,
Loanda,PR,3,Milho,Grupo III,76.8,
Nova Olímpia,PR,1,Milho,Grupo I,43.2,
Nova Olímpia,PR,2,Milho,Grupo I,60.0,
Nova Olímpia,PR,3,Milho,Grupo I,76.8,
Nova Olímpia,PR,1,Milho,Grupo II,43.2,
Nova Olímpia,PR,2,Milho,Grupo II,60.0,
Nova Olímpia,PR,3,Milho,Grupo II,76.8,
Nova Olímpia,PR,1,Milho,Grupo III,43.2,
Nova Olímpia,PR,2,Milho,Grupo III,60.0,
Nova Olímpia,PR,3,Milho,Grupo III,76.8,
Primeiro De Maio,PR,1,Milho,Grupo I,43.2,
Primeiro De Maio,PR,2,Milho,Grupo I,60.0,
Primeiro De Maio,PR,3,Milho,Grupo I,76.8,
Primeiro De Maio,PR,1,Milho,Grupo II,43.2,
Primeiro De Maio,PR,2,Milho,Grupo II,60.0,
Primeiro De Maio,PR,3,Milho,Grupo II,76.8,
Primeiro De Maio,PR,1,Milho,Grupo III,43.2,
Primeiro De Maio,PR,2,Milho,Grupo III,60.0,
Primeiro De Maio,PR,3,Milho,Grupo III,76.8,
Uraí,PR,1,Milho,Grupo I,43.2,
Uraí,PR,2,Milho,Grupo I,60.0,
Uraí,PR,3,Milho,Grupo I,76.8,
Uraí,PR,1,Milho,Grupo II,43.2,
Uraí,PR,2,Milho,Grupo II,60.0,
Uraí,PR,3,Milho,Grupo II,76.8,
Uraí,PR,1,Milho,Grupo III,43.2,
Uraí,PR,2,Milho,Grupo III,60.0,
Uraí,PR,3,Milho,Grupo III,76.8,
Irati,PR,1,Milho,Grupo I,43.2,
Irati,PR,2,Milho,Grupo I,60.0,
Irati,PR,3,Milho,Grupo I,76.8,
Irati,PR,1,Milho,Grupo II,43.2,
Irati,PR,2,Milho,Grupo II,60.0,
Irati,PR,3,Milho,Grupo II,76.8,
Irati,PR,1,Milho,Grupo III,43.2,
Irati,PR,2,Milho,Grupo III,60.0,
Irati,PR,3,Milho,Grupo III,76.8,
Itambaracá,PR,1,Milho,Grupo I,43.2,
Itambaracá,PR,2,Milho,Grupo I,60.0,
Itambaracá,PR,3,Milho,Grupo I,76.8,
Itambaracá,PR,1,Milho,Grupo II,43.2,
Itambaracá,PR,2,Milho,Grupo II,60.0,
Itambaracá,PR,3,Milho,Grupo II,76.8,
Itambaracá,PR,1,Milho,Grupo III,43.2,
Itambaracá,PR,2,Milho,Grupo III,60.0,
Itambaracá,PR,3,Milho,Grupo III,76.8,
Itaúna Do Sul,PR,1,Milho,Grupo I,43.2,
Itaúna Do Sul,PR,2,Milho,Grupo I,60.0,
Itaúna Do Sul,PR,3,Milho,Grupo I,76.8,
Itaúna Do Sul,PR,1,Milho,Grupo II,43.2,
Itaúna Do Sul,PR,2,Milho,Grupo II,60.0,
Itaúna Do Sul,PR,3,Milho,Grupo II,76.8,
Itaúna Do Sul,PR,1,Milho,Grupo III,43.2,
Itaúna Do Sul,PR,2,Milho,Grupo III,60.0,
Itaúna Do Sul,PR,3,Milho,Grupo III,76.8,
Quitandinha,PR,1,Milho,Grupo I,43.2,
Quitandinha,PR,2,Milho,Grupo I,60.0,
Quitandinha,PR,3,Milho,Grupo I,76.8,
Quitandinha,PR,1,Milho,Grupo II,43.2,
Quitandinha,PR,2,Milho,Grupo II,60.0,
Quitandinha,PR,3,Milho,Grupo II,76.8,
Quitandinha,PR,1,Milho,Grupo III,43.2,
Quitandinha,PR,2,Milho,Grupo III,60.0,
Quitandinha,PR,3,Milho,Grupo III,76.8,
Quatro Barras,PR,1,Milho,Grupo I,43.2,
Quatro Barras,PR,2,Milho,Grupo I,60.0,
Quatro Barras,PR,3,Milho,Grupo I,76.8,
Quatro Barras,PR,1,Milho,Grupo II,43.2,
Quatro Barras,PR,2,Milho,Grupo II,60.0,
Quatro Barras,PR,3,Milho,Grupo II,76.8,
Quatro Barras,PR,1,Milho,Grupo III,43.2,
Quatro Barras,PR,2,Milho,Grupo III,60.0,
Quatro Barras,PR,3,Milho,Grupo III,76.8,
Guaraci,PR,1,Milho,Grupo I,43.2,
Guaraci,PR,2,Milho,Grupo I,60.0,
Guaraci,PR,3,Milho,Grupo I,76.8,
Guaraci,PR,1,Milho,Grupo II,43.2,
Guaraci,PR,2,Milho,Grupo II,60.0,
Guaraci,PR,3,Milho,Grupo II,76.8,
Guaraci,PR,1,Milho,Grupo III,43.2,
Guaraci,PR,2,Milho,Grupo III,60.0,
Guaraci,PR,3,Milho,Grupo III,76.8,
Guaraqueçaba,PR,1,Milho,Grupo I,43.2,
Guaraqueçaba,PR,2,Milho,Grupo I,60.0,
Guaraqueçaba,PR,3,Milho,Grupo I,76.8,
Guaraqueçaba,PR,1,Milho,Grupo II,43.2,
Guaraqueçaba,PR,2,Milho,Grupo II,60.0,
Guaraqueçaba,PR,3,Milho,Grupo II,76.8,
Guaraqueçaba,PR,1,Milho,Grupo III,43.2,
Guaraqueçaba,PR,2,Milho,Grupo III,60.0,
Guaraqueçaba,PR,3,Milho,Grupo III,76.8,
Ivatuba,PR,1,Milho,Grupo I,43.2,
Ivatuba,PR,2,Milho,Grupo I,60.0,
Ivatuba,PR,3,Milho,Grupo I,76.8,
Ivatuba,PR,1,Milho,Grupo II,43.2,
Ivatuba,PR,2,Milho,Grupo II,60.0,
Ivatuba,PR,3,Milho,Grupo II,76.8,
Ivatuba,PR,1,Milho,Grupo III,43.2,
Ivatuba,PR,2,Milho,Grupo III,60.0,
Ivatuba,PR,3,Milho,Grupo III,76.8,
Pinhalão,PR,1,Milho,Grupo I,43.2,
Pinhalão,PR,2,Milho,Grupo I,60.0,
Pinhalão,PR,3,Milho,Grupo I,76.8,
Pinhalão,PR,1,Milho,Grupo II,43.2,
Pinhalão,PR,2,Milho,Grupo II,60.0,
Pinhalão,PR,3,Milho,Grupo II,76.8,
Pinhalão,PR,1,Milho,Grupo III,43.2,
Pinhalão,PR,2,Milho,Grupo III,60.0,
Pinhalão,PR,3,Milho,Grupo III,76.8,
Salto Do Lontra,PR,1,Milho,Grupo I,43.2,
Salto Do Lontra,PR,2,Milho,Grupo I,60.0,
Salto Do Lontra,PR,3,Milho,Grupo I,76.8,
Salto Do Lontra,PR,1,Milho,Grupo II,43.2,
Salto Do Lontra,PR,2,Milho,Grupo II,60.0,
Salto Do Lontra,PR,3,Milho,Grupo II,76.8,
Salto Do Lontra,PR,1,Milho,Grupo III,43.2,
Salto Do Lontra,PR,2,Milho,Grupo III,60.0,
Salto Do Lontra,PR,3,Milho,Grupo III,76.8,
Cândido De Abreu,PR,1,Milho,Grupo I,43.2,
Cândido De Abreu,PR,2,Milho,Grupo I,60.0,
Cândido De Abreu,PR,3,Milho,Grupo I,76.8,
Cândido De Abreu,PR,1,Milho,Grupo II,43.2,
Cândido De Abreu,PR,2,Milho,Grupo II,60.0,
Cândido De Abreu,PR,3,Milho,Grupo II,76.8,
Cândido De Abreu,PR,1,Milho,Grupo III,43.2,
Cândido De Abreu,PR,2,Milho,Grupo III,60.0,
Cândido De Abreu,PR,3,Milho,Grupo III,76.8,
Catanduvas,PR,1,Milho,Grupo I,43.2,
Catanduvas,PR,2,Milho,Grupo I,60.0,
Catanduvas,PR,3,Milho,Grupo I,76.8,
Catanduvas,PR,1,Milho,Grupo II,43.2,
Catanduvas,PR,2,Milho,Grupo II,60.0,
Catanduvas,PR,3,Milho,Grupo II,76.8,
Catanduvas,PR,1,Milho,Grupo III,43.2,
